startup_record_id,startup_id,data_entry_date,data_reference_date,startup_name,normalized_startup_name,country,region,city,sector,subsector,business_model,round_stage,founded_year,website,linkedin_url,founder_names,founder_background,deal_source,deal_owner,deal_status,thesis_fit_score,priority_score,arr_usd,mrr_usd,revenue_usd,growth_mom,growth_yoy,gross_margin,burn_rate_usd,runway_months,cash_balance_usd,cac_usd,ltv_usd,ltv_cac_ratio,cac_payback_months,nrr,grr,churn_rate,active_customers,headcount,arr_per_employee,round_amount_usd,valuation_pre_money_usd,valuation_post_money_usd,ownership_target,ownership_actual,investment_amount_usd,entry_multiple,lead_investor,co_investors,last_round_date,next_round_expected_date,notes,source_name,confidence_level,last_updated,burn_multiple,benchmark_match_level,benchmark_match_quality,benchmark_record_ids,bm_valuation_mid,bm_revenue_multiple_mid,bm_growth_rate_mid,valuation_gap,multiple_gap,growth_gap,price_performance_score,valuation_signal,efficiency_score,efficiency_data_quality,relative_attractiveness_score,attractiveness_data_quality
S_0118,startup_118,2026-05-21,2026-02-08,CareHub_4,carehub4,Brazil,brazil,São Paulo,logtech,,B2C,pre_seed,2021,https://carehub_4.io,https://linkedin.com/company/carehub_4,John Smith,Product,Inbound,Analyst C,in_review,4.919124665918641,78.50165438370568,2206592.999797898,253098.1800147425,1103153.35741827,24.17266348480682,289.1999538710716,51.43383898018044,35668.2755950445,13.80709793955688,614791.1268010943,23720.80694685514,481131.239041315,2.681562636912853,9.935978017543771,116.818274179363,87.79674892942559,7.074038827487393,273,91,261259.9122241606,9171607.603874687,3683558.581287078,3454477.780328601,9.96907198866791,2.60945558855008,1172217.363018944,9.143263568183134,500Global,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.1939729289360277,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,31.629838920692823,no_benchmark,70.64,high,79.28,high
S_0119,startup_119,2026-05-21,2026-02-08,AssetMatch_4,assetmatch4,Mexico,mexico_ca,Buenos Aires,edtech,enterprise,B2B2C,seed,2019,https://assetmatch_4.io,https://linkedin.com/company/assetmatch_4,Sofia González,Operations,Inbound,Analyst B,pipeline,3.555935582922906,89.20846889402344,745788.1082643569,483596.1810143261,193239.5988790975,22.91745605155657,175.1002864275503,71.71818444358436,65408.63254577435,10.78476787624075,484282.9429966164,13793.82728895531,337255.2742833986,2.519282584559237,14.84886815037526,133.8761176066242,74.63125181358808,3.151597456675267,5,81,148763.334464199,6298448.574272491,78566648.75620298,62559022.94385631,11.90020954790188,5.418240884637177,3417156.293350199,9.324091494978404,Y Combinator,,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,1.0524485196954498,,no_match,,,,,,,,18.779340220101073,no_benchmark,60.85,high,74.42,high
S_0120,startup_120,2026-05-21,2026-02-08,TechFlow_5,techflow5,Mexico,mexico_ca,Mexico City,fintech,enterprise,B2B2C,pre_seed,2020,https://techflow_5.io,https://linkedin.com/company/techflow_5,John Smith,Finance,Network,Analyst A,passed,3.599607747175014,95.53346865039283,1647681.840510465,209462.7286582747,549048.51311215,18.60929441548583,158.1822840049261,51.10379353466602,61558.87873267519,10.81387842813679,696270.9356263896,5498.416287479174,467270.49300206,6.877463973292098,20.86206508831744,128.595465218174,80.19322439314344,7.822363789100948,38,58,62815.86479399954,5690867.205015255,2040809.229623695,50748131.85670721,11.10277005074445,9.55953234807036,1275738.629473248,9.73913409254633,Y Combinator,Accel,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.4483308164416287,7.0,low,"BM_S1_0024,BM_S1_0007",3000002.0,,,47748129.85670721,,,16.24192484689045,no_benchmark,46.5,high,68.02,high
S_0121,startup_121,2026-05-21,2026-02-08,CloudSync_5,cloudsync5,Argentina,south_cone,San Francisco,logtech,,B2C,pre_seed,2016,https://cloudsync_5.io,https://linkedin.com/company/cloudsync_5,Maria Garcia,Product,Event,Analyst A,in_review,9.259336122648827,78.6903386255295,2175756.637207638,492071.0491992124,1700914.64020037,14.26789246160334,164.4249012898235,56.08349948297743,174925.7366672166,8.11475836929434,558851.1931863836,8790.808910158332,140093.2396402454,1.772448908655674,7.23209593813257,114.987813145975,77.61666482529836,7.840049904658886,450,24,150469.0678091849,2872569.702678875,76427099.54337092,104619875.7007902,5.470583858139854,1.060449122765493,4425775.535096668,5.049764475674529,Andreessen,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.964771888597151,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,32.560904985149875,no_benchmark,54.96,high,69.28,high
S_0122,startup_122,2026-05-21,2026-02-08,DataVault_5,datavault5,United States,north_america,Mexico City,edtech,smb,B2B2C,seed,2019,https://datavault_5.io,https://linkedin.com/company/datavault_5,John Smith,Operations,Network,Analyst C,passed,4.3430712730312,31.54068957480127,452116.14410129,334292.0794030099,4014902.541103266,22.00929067189675,102.2206810012909,82.4021044800742,136177.0838707351,11.56940114703729,508334.0103691521,7790.140395828501,309617.1695005738,4.224688693363788,22.62309381382227,123.813303065435,77.39702675793681,3.813382224174701,83,69,218439.0574460224,3761117.146112259,89437144.88502415,115404329.9685361,7.229772563320214,5.423102816444349,3259023.075811587,5.372283637373851,Y Combinator,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,3.614392071084105,,no_match,,,,,,,,19.02741699826924,no_benchmark,66.29,high,53.71,high
S_0123,startup_123,2026-05-21,2026-02-08,PayWave_5,paywave5,Colombia,andean,San Francisco,saas,,B2B,seed,2018,https://paywave_5.io,https://linkedin.com/company/paywave_5,John Smith,Tech,Inbound,Analyst A,in_review,5.263600934808645,68.81347060865421,1110853.644028944,317700.9653537168,2864522.730412811,5.005003907939647,142.1767927161988,76.44307211349735,160352.8724523176,25.92658154966905,907216.6014493651,48667.30149665877,342464.9844633925,2.593323762482368,17.47084072871282,101.8893482124679,101.113701319944,4.696143697092546,240,58,162587.5964451982,8594459.950144581,43851152.18466005,47006006.12375001,4.5133217001435,8.021991994217887,1207417.476006294,6.825807874476056,Y Combinator,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,1.7322124113927595,7.0,low,"BM_S1_0020,BM_S1_0001",19800000.0,,,27206006.12375001,,,20.829298938788572,no_benchmark,72.12,high,70.85,high
S_0124,startup_124,2026-05-21,2026-02-08,LogistiX_5,logistix5,Brazil,brazil,Bogotá,fintech,enterprise,B2B,series_b,2023,https://logistix_5.io,https://linkedin.com/company/logistix_5,Maria Garcia,Product,Network,Analyst C,pipeline,4.586594815588916,43.7603124055392,2995144.217378057,83811.49275259672,2568211.952522518,20.18172526832236,142.4533139967942,44.76996386566053,53841.2402645373,32.45071835530524,1824893.176378715,38084.97909246444,165599.3531262183,7.215646401910081,20.28873746628063,118.4579316859255,84.75084654960402,2.887212496871808,338,21,237240.7877150996,5812572.251800353,54018704.83668202,122120798.1378383,4.558284161014573,14.94336739566958,4830521.25866543,10.12195698986222,Sequoia,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.2157141146745974,7.0,low,"BM_S1_0027,BM_S1_0010",84000000.0,,,38120798.137838304,,,14.073692877718234,no_benchmark,81.73,high,69.8,high
S_0125,startup_125,2026-05-21,2026-02-08,HealthAI_5,healthai5,Argentina,south_cone,San Francisco,fintech,,B2C,seed,2020,https://healthai_5.io,https://linkedin.com/company/healthai_5,John Smith,Finance,Event,Analyst C,passed,5.484974140823561,25.46706220460512,3680958.940053558,441081.9513940173,1474509.227808527,4.870878721237511,63.0887550468681,61.43510104932168,126850.4494233648,30.42377056773486,1063413.328803565,48404.19253084332,425573.5251576587,5.120763336287729,14.68000454523025,107.9708954676534,91.48838299174868,9.78904920990614,381,59,139245.607367166,5390050.840689409,48221355.86914773,45499680.5547302,11.11434895627847,7.118003439336611,2832644.585008943,5.521413311282574,Andreessen,,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.413535010270511,7.0,low,"BM_S1_0025,BM_S1_0008",7000000.0,,,38499680.5547302,,,11.426196788773481,no_benchmark,79.03,high,55.9,high
S_0126,startup_126,2026-05-21,2026-02-08,EduProto_5,eduproto5,United States,north_america,Buenos Aires,fintech,smb,B2C,series_a,2016,https://eduproto_5.io,https://linkedin.com/company/eduproto_5,Sofia González,Finance,Event,Analyst B,passed,3.485966899222654,84.08715794259226,4991754.081850818,214317.354272387,4659451.059969754,20.26684523863632,241.8919071294796,41.45848818226322,116490.466713031,26.55402929623452,457048.7235491138,22267.15408214147,474109.1168211214,3.003974136449512,19.36985072990533,91.39616818745364,129.3703200030594,6.810423193525705,353,46,208686.0352760074,1446007.278630275,39531653.24372044,68056301.27801105,13.30320128378998,12.24085135671485,828043.0334224475,4.395980725599134,500Global,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.2800389557728514,6.0,low,BM_S1_0026,32000000.0,,,36056301.278011054,,,55.02569784277473,no_benchmark,74.22,high,77.49,high
S_0127,startup_127,2026-05-21,2026-02-08,GreenTech_5,greentech5,Argentina,south_cone,São Paulo,logtech,,B2C,pre_seed,2015,https://greentech_5.io,https://linkedin.com/company/greentech_5,John Smith,Finance,Event,Analyst B,in_review,6.633418536357892,3.8426348962325,4666235.523404352,81954.4694854572,1991105.055773587,8.34265406978121,154.1261079759697,64.04450733015045,167401.9234737129,9.31295590233308,246246.1718236608,14279.2398423015,443579.0076710421,4.765777366581447,3.340208344128811,122.1042964326354,111.0588549355207,9.41089492643964,102,37,96604.95121349364,652267.4863236697,88855029.00166567,109598741.9980918,14.55279100633367,6.481009275999266,3320748.069867802,14.64140263702119,Andreessen,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.4305018620703857,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,10.526731065113774,no_benchmark,61.47,high,70.61,high
S_0128,startup_128,2026-05-21,2026-02-08,MarketHub_5,markethub5,United States,north_america,San Francisco,edtech,enterprise,B2B,pre_seed,2019,https://markethub_5.io,https://linkedin.com/company/markethub_5,Maria Garcia,Tech,Pipeline,Analyst B,passed,3.473287945145504,90.17619921354236,3216400.345680606,7291.152467903761,444592.9063108998,22.17308336341835,255.5449717041058,73.1217005850534,181686.9767938458,14.6756233888785,1422696.675762058,40015.51326185474,372142.8182102925,6.254661338070253,20.18598892037024,113.3878782409293,126.9388400228201,3.730469892662199,86,3,237342.3591612392,9655009.292526966,89499417.55632906,104552193.9252687,10.54016541059333,11.94586083929563,1639395.081557646,3.263781777715475,Sequoia,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.6778520977508474,,no_match,,,,,,,,78.29719911083568,no_benchmark,78.31,high,75.75,high
S_0129,startup_129,2026-05-21,2026-02-08,FinanceAI_5,financeai5,United States,north_america,San Francisco,edtech,smb,B2B2C,series_a,2023,https://financeai_5.io,https://linkedin.com/company/financeai_5,Sofia González,Product,Network,Analyst C,in_review,8.60249555475653,46.14774646247341,2112027.785937419,280318.0861355529,3089161.915427828,23.71296815798415,262.5870002799738,45.92513117990758,7370.570438090428,15.29420625967407,827317.6524291369,16649.56894303676,145957.6930652275,7.72776705797632,3.842916040792697,101.5172949172155,78.55339330198694,8.037018216972008,459,54,186423.9922032565,4081368.589224996,34245820.09951192,148130533.9022056,5.209215880331484,8.931222024301626,4116620.533447861,12.63236886403226,Y Combinator,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.0418776901733933,,no_match,,,,,,,,20.786837615835406,no_benchmark,75.44,high,74.82,high
S_0130,startup_130,2026-05-21,2026-02-08,SecureAPI_5,secureapi5,Colombia,andean,São Paulo,saas,consumer,B2B,seed,2020,https://secureapi_5.io,https://linkedin.com/company/secureapi_5,Maria Garcia,Product,Inbound,Analyst B,in_review,4.635984573373031,63.72014768082804,3184525.049894081,264172.4114392155,578053.583448241,5.42230729631766,102.9985136746645,54.44424694545828,136433.8842164646,13.49870839192864,1661478.798512183,15319.47699841474,147991.8606317595,2.932899027595223,21.68818090362011,134.6803514047178,92.92836848995417,7.892727794962678,481,87,101016.0971366501,6230524.089945291,61891905.6474551,35323831.58395792,4.267804145387169,13.29893162253597,4180199.331047858,12.45642179490027,500Global,Tiger Global,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.5141132774735213,7.0,low,"BM_S1_0020,BM_S1_0001",19800000.0,,,15523831.583957918,,,8.268707929979753,no_benchmark,50.65,high,60.73,high
S_0131,startup_131,2026-05-21,2026-02-08,MobilePay_5,mobilepay5,United States,north_america,Buenos Aires,saas,enterprise,B2C,series_a,2021,https://mobilepay_5.io,https://linkedin.com/company/mobilepay_5,Maria Garcia,Tech,Inbound,Analyst A,in_review,6.780083402231574,65.93539222057827,3930401.574220357,359957.4575622101,1732663.482580444,12.64153891650405,214.3383705425321,59.89183127510785,15107.98082834716,21.45016979129169,1353070.460417463,12009.04661428764,482046.5570185586,7.260181518840743,23.83121769201151,81.256047069604,103.2839081969413,7.224900866798874,419,95,122977.7933744518,1257293.195279208,92763848.65244056,100023051.2038582,12.75421165844109,6.164138285251648,4905263.101345979,6.566569366141152,Andreessen,Tiger Global,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.0461265258820603,6.0,low,BM_S1_0021,60000000.0,,,40023051.2038582,,,32.64084464678215,no_benchmark,65.56,high,72.35,high
S_0132,startup_132,2026-05-21,2026-02-08,CloudBasic_5,cloudbasic5,Argentina,south_cone,Mexico City,fintech,smb,B2B2C,series_a,2019,https://cloudbasic_5.io,https://linkedin.com/company/cloudbasic_5,Carlos López,Product,Inbound,Analyst A,in_review,9.160553612930208,89.51177407065364,600497.5927077028,445238.7684558833,2541985.574201866,24.56270969774176,168.0704510407454,85.97655123280248,112027.4396900844,22.06661444639018,1612858.7560286,6919.10942209965,15039.40300848909,7.572976742088687,9.175416705712331,98.94638907496976,74.60548371332428,9.690750777401204,196,72,237152.1771454581,6989585.714368942,96243791.3951938,92232922.42481506,9.945077716319991,9.064566297322184,2758412.889610267,4.627519392087761,Y Combinator,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,2.2386921989467097,7.0,low,"BM_S1_0026,BM_S1_0009",32000000.0,,,60232922.42481506,,,36.31977238779726,no_benchmark,86.04,high,80.93,high
S_0133,startup_133,2026-05-21,2026-02-08,RealEstateAI_5,realestateai5,United States,north_america,San Francisco,saas,smb,B2B2C,series_b,2020,https://realestateai_5.io,https://linkedin.com/company/realestateai_5,Carlos López,Tech,Pipeline,Analyst C,pipeline,7.556141583330359,63.66696821672073,2055425.399584478,40623.88573687173,4372370.398179027,13.11837102738237,270.0391844803713,89.66275077114821,61088.38216351725,16.70657925513331,616697.4748950526,13194.92152032992,360864.4868886508,7.456733539458431,7.416689682001667,83.41288386665879,70.25124661767747,4.54199802495684,257,39,170650.3089153802,9359383.732706629,51386945.00178271,137434571.2645244,10.41942025216464,9.450280209282411,2547305.958774817,4.747543760465081,Andreessen,Accel,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.3566466513989764,6.0,low,BM_S1_0022,175000000.0,,,-37565428.7354756,,,56.87976732918363,no_benchmark,84.79,high,76.58,high
S_0134,startup_134,2026-05-21,2026-02-08,AutoLend_5,autolend5,Colombia,andean,São Paulo,logtech,consumer,B2B,series_a,2019,https://autolend_5.io,https://linkedin.com/company/autolend_5,Maria Garcia,Tech,Pipeline,Analyst C,in_review,6.730704505859347,61.39335847600618,4200613.40532173,366016.7486798408,2472797.435897192,21.86159301783454,103.9351697941135,42.24556494978079,64821.43690681754,16.61367476209308,1415481.952676011,18088.32754945744,356060.6196520785,5.630193319602414,19.07263064101885,125.9916389732976,110.2260600278151,2.176455912307816,413,67,104007.8600982681,5968819.903475487,45829655.72314835,25141596.96344151,12.37754506505651,6.2607441270071,3890640.224509163,11.36917940684631,500Global,,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.1851770605446214,7.0,low,"BM_S1_0031,BM_S1_0016",10000005.0,,,15141591.96344151,,,9.141835665951904,no_benchmark,55.76,high,61.76,high
S_0135,startup_135,2026-05-21,2026-02-08,ConsultBot_5,consultbot5,Colombia,andean,Bogotá,edtech,,B2C,pre_seed,2023,https://consultbot_5.io,https://linkedin.com/company/consultbot_5,Maria Garcia,Tech,Event,Analyst B,passed,5.270336271807629,6.665204056068996,1925326.43014589,94518.56010469352,3514271.242498005,15.54082500902036,219.453300077511,78.0503961747696,73826.90817320954,30.85666793718244,601717.7709180657,33862.71330321366,315117.8750654007,5.5938342538256,8.313553159325318,122.1264472468276,108.5091710080861,7.045379733196547,42,53,291817.7975925744,1698095.5625664,28590737.27692405,113266128.2108661,11.43932673278942,2.164680655312223,1096117.95353867,10.71367909303408,Andreessen,Tiger Global,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.4601416592049715,,no_match,,,,,,,,20.483467739872587,no_benchmark,96.91,high,87.89,high
S_0136,startup_136,2026-05-21,2026-02-08,VentureLab_5,venturelab5,Argentina,south_cone,São Paulo,fintech,,B2B,series_a,2020,https://venturelab_5.io,https://linkedin.com/company/venturelab_5,Maria Garcia,Finance,Inbound,Analyst C,pipeline,5.331013391407385,51.84080219452041,2863642.633423661,429230.3495254248,4964156.026605361,10.63258788215084,201.9380305631806,58.58620332011716,126152.027564674,29.67878544959057,1884230.110955554,3596.959689862853,495153.3345825642,4.120869115694848,21.17681004661627,99.88113312417904,94.6473285999767,7.563788204294855,18,3,228781.254954222,6026354.510998029,95928315.4458506,86103755.20777771,13.01349903427316,1.403391103685033,2961119.812069059,12.39294809101664,Andreessen,Accel,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.5286359104684155,7.0,low,"BM_S1_0026,BM_S1_0009",32000000.0,,,54103755.20777771,,,16.294591817871066,no_benchmark,85.08,high,88.33,high
S_0137,startup_137,2026-05-21,2026-02-08,BlockChain_5,blockchain5,Mexico,mexico_ca,Bogotá,saas,enterprise,B2B2C,pre_seed,2022,https://blockchain_5.io,https://linkedin.com/company/blockchain_5,Carlos López,Product,Pipeline,Analyst C,passed,7.686408686387331,15.01690008170416,2942969.110702369,409712.6934169664,666130.7082909283,8.573021777095015,123.8253693929582,59.622909311474,70139.74330541,15.23387495042237,1309111.134913411,10920.09351343448,162820.9235242254,6.390586234974621,5.159694435307011,120.5397741324244,99.37864456192196,6.175545161129332,396,93,289283.708134949,7780298.524494197,15138616.14281387,42650548.72861,3.674566865518542,0.2500732589944965,2958114.200588829,14.24977406878926,Andreessen,Benchmark,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,0.2859958388975565,7.0,low,"BM_S1_0019,BM_S1_0000",4000001.5,,,38650547.22861,,,8.689637379175592,no_benchmark,81.71,high,69.88,high
S_0138,startup_138,2026-05-21,2026-02-08,RoboTrade_5,robotrade5,Mexico,mexico_ca,Buenos Aires,logtech,consumer,B2B,pre_seed,2016,https://robotrade_5.io,https://linkedin.com/company/robotrade_5,Carlos López,Tech,Event,Analyst A,pipeline,9.958975528548171,73.74337687214856,930536.5031368604,270856.0837377866,1380910.312342402,6.674131094980007,84.15022591279316,77.71324866735114,147876.3148651047,33.41365331619778,716572.42033315,40546.67019443798,176586.2132586916,4.953411119281057,5.645059123966524,103.756233571757,94.92658003552538,2.861361038200566,351,23,156776.2613400858,4360957.097453177,58403128.02872477,72216367.29378177,11.97024764095806,13.10301396367822,902629.0526467424,11.3031283591991,Y Combinator,Tiger Global,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,1.9069813730029093,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,7.4448615674002445,no_benchmark,85.17,high,57.97,high
S_0139,startup_139,2026-05-21,2026-02-08,SupplyChain_5,supplychain5,United States,north_america,Mexico City,logtech,,B2B,pre_seed,2023,https://supplychain_5.io,https://linkedin.com/company/supplychain_5,John Smith,Product,Inbound,Analyst A,in_review,7.63287432894565,51.22219208126745,1817554.853844919,355411.1565130324,1978934.617232256,19.52135840168703,212.9099401193191,85.92132160727044,83882.84018690459,34.58445051007519,612072.538355318,7772.635217396652,48680.30744381222,5.903347462983914,23.56218265711293,125.3752274853461,71.44030269069333,5.540103475024198,314,55,168775.0851729301,8858458.605443943,28972476.48434525,51398936.36633007,13.21023308786515,3.547123683580418,2380928.384781111,4.870218438617322,500Global,Benchmark,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.5538177184107929,6.0,low,BM_S1_0029,,,,,,,43.71671266962005,no_benchmark,86.78,high,86.57,high
S_0140,startup_140,2026-05-21,2026-02-08,CustomerAI_5,customerai5,Brazil,brazil,São Paulo,saas,consumer,B2C,seed,2019,https://customerai_5.io,https://linkedin.com/company/customerai_5,John Smith,Finance,Network,Analyst B,pipeline,6.904483921590174,68.02277792083532,1679211.330822241,157860.7064786904,2114922.610908769,10.89043165692964,234.6493645330827,87.54642972512741,18328.87406044193,15.80227626090123,462760.5116361227,17460.93475286482,226971.0869064314,4.284976375017171,17.1506168636701,107.2510197642024,90.12229637304776,3.809707629122165,390,18,274488.8040462548,6662488.056894963,28621820.74443186,87738383.6126922,6.433620509499772,3.172601239226521,4339781.593552409,5.921311401184928,500Global,Tiger Global,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.1309820179795978,7.0,low,"BM_S1_0020,BM_S1_0001",19800000.0,,,67938383.6126922,,,39.62793858234283,no_benchmark,84.69,high,84.51,high
S_0141,startup_141,2026-05-21,2026-02-08,EmailAI_5,emailai5,United States,north_america,San Francisco,edtech,,B2C,series_b,2021,https://emailai_5.io,https://linkedin.com/company/emailai_5,Maria Garcia,Tech,Event,Analyst C,pipeline,8.114553571674723,4.167290060238427,140721.5755750033,236112.7815674745,2060995.165575073,13.75933563061728,128.9068359408375,68.85612930191604,157833.1692844009,16.63274846379165,1419817.821898083,43300.61663197794,137913.7778550755,6.254727016280404,20.78463171300801,104.7367836698999,80.62493532383739,4.847198753500201,213,63,181262.3350613462,9042864.723747425,41091890.15024266,133572090.4005705,10.68536728791903,11.04053100639098,4352691.298975971,13.10632477047738,Y Combinator,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,13.45918721897288,,no_match,,,,,,,,9.83546785222401,no_benchmark,58.28,high,50.42,high
S_0142,startup_142,2026-05-21,2026-02-08,VideoStream_5,videostream5,Argentina,south_cone,Buenos Aires,saas,smb,B2B2C,pre_seed,2015,https://videostream_5.io,https://linkedin.com/company/videostream_5,Sofia González,Operations,Pipeline,Analyst C,passed,6.256439285986027,8.479201604580322,130716.9018178627,410996.8119575254,4538978.902757209,13.32348604002718,211.2081510055785,57.85605796502514,60722.87329557767,21.16902460265877,515559.6646960619,8168.802901600411,178259.4840670457,6.859064864429569,9.810916924381878,136.0837949292981,75.90545134608212,6.806967182601976,361,56,226819.7279764168,6423300.456849704,99880500.6457498,86257137.6930059,6.769944766043665,4.800241696310876,946569.4921385646,5.511672910010503,Y Combinator,Accel,2025-11-07,2026-09-25,Strong team,Internal Pipeline,medium,2026-05-21,5.574447293451361,7.0,low,"BM_S1_0019,BM_S1_0000",4000001.5,,,82257136.1930059,,,38.32015332803484,no_benchmark,66.32,high,84.77,high
S_0143,startup_143,2026-05-21,2026-02-08,SocialPay_5,socialpay5,Argentina,south_cone,São Paulo,fintech,,B2B,pre_seed,2019,https://socialpay_5.io,https://linkedin.com/company/socialpay_5,Sofia González,Finance,Pipeline,Analyst A,passed,3.420996398205497,71.63233880626822,4160168.24794211,230173.3333894337,3573022.895889614,15.27741767236202,148.7827269028758,79.37745429293896,89389.54152185621,34.23362437601021,1231076.205262229,4595.4733631004,418940.1772252576,2.451835667918305,17.20615873993269,95.05274599344202,127.403226033361,7.706932684217511,466,42,113043.2193738825,1747235.73404583,6441664.377142385,95494917.91233444,14.49565279778945,7.590670386177549,908243.9723652388,3.870267803453777,Y Combinator,Accel,2025-11-07,2026-09-25,,Internal Pipeline,medium,2026-05-21,0.2578440183982677,7.0,low,"BM_S1_0024,BM_S1_0007",3000002.0,,,92494915.91233444,,,38.44248885570761,no_benchmark,71.98,high,66.84,high
S_0144,startup_144,2026-05-21,2026-02-08,CryptoSafe_5,cryptosafe5,Argentina,south_cone,San Francisco,saas,consumer,B2B,seed,2016,https://cryptosafe_5.io,https://linkedin.com/company/cryptosafe_5,Carlos López,Operations,Event,Analyst C,in_review,6.936077711145368,7.208433599867337,1372623.341764334,179541.3343973955,3043447.018312612,21.9082743493647,228.3017208206544,52.55006916311501,138661.5572282708,32.28958299426935,602806.551158179,24484.63075646054,468387.4116284729,6.914043151232482,15.47907837348054,87.22684039979393,105.9615835025299,3.090022218112088,93,28,161681.6171756602,3442071.255499297,58275640.00214961,78774681.372977,3.401082869226045,2.437665979461844,1682129.646508709,11.43936064850701,Sequoia,,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,1.212232544873138,7.0,low,"BM_S1_0020,BM_S1_0001",19800000.0,,,58974681.372977,,,19.95755950315727,no_benchmark,77.02,high,82.83,high
S_0145,startup_145,2026-05-21,2026-02-08,TravelAI_5,travelai5,Argentina,south_cone,São Paulo,logtech,smb,B2B,pre_seed,2020,https://travelai_5.io,https://linkedin.com/company/travelai_5,Carlos López,Product,Event,Analyst A,pipeline,9.70337699153766,7.12567277652586,2595213.043531689,247612.0111778996,1553769.862135283,24.55700490241887,99.80381872351327,68.20370144167589,69828.95064399883,9.077038877507691,1357740.99510835,15469.76580828755,101009.205282541,5.011927456636997,15.66615252258189,115.0725867955675,113.7193770541962,4.64792824582258,60,82,80862.46645258878,2417052.008398341,9174643.64549244,9572494.953930434,9.95751412599546,14.39618582192954,4436447.281492971,7.830316265881704,Andreessen,Benchmark,2025-11-07,2026-09-25,High burn rate,Internal Pipeline,medium,2026-05-21,0.3228819344201767,7.0,low,"BM_S1_0029,BM_S1_0014",,,,,,,12.74582217813845,no_benchmark,55.61,high,54.31,high
S_0146,startup_146,2026-05-21,2026-02-08,FoodTech_5,foodtech5,Argentina,south_cone,Bogotá,saas,smb,B2B2C,series_a,2015,https://foodtech_5.io,https://linkedin.com/company/foodtech_5,Carlos López,Product,Pipeline,Analyst B,pipeline,4.227120596503617,1.210847523488745,1500640.612207978,414296.376966172,4120714.01726426,11.37443679719779,272.5537506590436,57.92892307624366,16034.20294860955,17.78192229814249,1648385.484227024,28388.71404195078,192529.3764611983,6.990328409086458,17.33318165029215,138.1593087370507,88.92182459596705,3.422454138924663,98,94,101495.0089692404,9133851.728310192,16297562.16906138,36463066.41766195,4.998042564594181,12.77372100025856,1080061.632830745,14.04048063055084,Andreessen,,2025-11-07,2026-09-25,Good product-market fit,Internal Pipeline,medium,2026-05-21,0.1282188645422638,7.0,low,"BM_S1_0021,BM_S1_0002",60000000.0,,,-23536933.58233805,,,19.411995773562822,no_benchmark,61.62,high,87.21,high
